"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.11494034001593,0.526,0.192,0,"11","FAM91A1"
0,1.83520995926442,0.421,0.087,0,"11","VAMP3"
0,3.72327678227093,0.357,0.023,0,"11","ADAM9"
0,2.42177268316353,0.386,0.053,0,"11","SLC16A3"
0,4.0528576043959,0.351,0.018,0,"11","LPCAT2"
0,0.841947453417991,0.561,0.229,0,"11","CTDSP1"
0,2.26960099657649,0.392,0.06,0,"11","HDAC9"
0,0.92346478028479,0.561,0.23,0,"11","SPAG9"
0,0.96685225121893,0.544,0.214,0,"11","RHEB"
0,2.2437762264819,0.392,0.062,0,"11","NAPRT"
0,0.836242492126598,0.772,0.442,0,"11","SEC11A"
0,1.38354247448328,0.474,0.144,0,"11","FNDC3B"
0,2.03535988027961,0.409,0.079,0,"11","TRMT1"
0,3.45313618185659,0.357,0.027,0,"11","PLXNB2"
0,1.57273112751622,0.45,0.121,0,"11","UBE2E1"
0,1.04575799682977,0.532,0.203,0,"11","COL4A3BP"
0,3.10731593600736,0.368,0.04,0,"11","ATP6V0A1"
0,0.942499764749295,0.637,0.309,0,"11","RIOK3"
0,0.936250318509456,0.807,0.48,0,"11","VAPA"
0,0.948422626056377,0.614,0.287,0,"11","PABPC4"
0,0.51481011951409,0.444,0.117,0,"11","MEF2C"
0,1.03617704082303,0.509,0.182,0,"11","TRIM8"
0,1.34557855537597,0.462,0.135,0,"11","SPG21"
0,3.47129973878188,0.351,0.024,0,"11","CLIC4"
0,3.939441136612,0.345,0.018,0,"11","SMARCD3"
0,0.798621129205354,0.561,0.235,0,"11","PPP4R2"
0,1.92845590820208,0.444,0.118,0,"11","KLF7"
0,2.00619038319258,0.398,0.072,0,"11","ATP6V1A"
0,3.49481707681407,0.351,0.025,0,"11","RAB3D"
0,1.23741376057752,0.509,0.184,0,"11","NUP58"
0,3.46202169461826,0.351,0.026,0,"11","ZNF467"
0,0.779037666227939,0.538,0.214,0,"11","BHLHE40"
0,0.962499975219281,0.532,0.208,0,"11","TM9SF2"
0,1.57700351073724,0.404,0.08,0,"11","CALHM6"
0,2.46004285080029,0.368,0.044,0,"11","GSN"
0,1.82228604135288,0.415,0.091,0,"11","JAK2"
0,1.6839004872205,0.988,0.664,0,"11","CD44"
0,1.06951703114599,0.45,0.127,0,"11","CCDC88B"
0,2.1895153171047,0.404,0.081,0,"11","P2RX4"
0,2.47177013726387,0.368,0.045,0,"11","SERPINB8"
0,1.11940511534076,0.491,0.168,0,"11","TXNDC17"
0,1.45378875885017,0.45,0.128,0,"11","TMEM33"
0,1.7033402984306,0.404,0.082,0,"11","SGMS1"
0,1.54930785430393,0.556,0.235,0,"11","RGCC"
0,2.85226784972842,0.368,0.047,0,"11","ALOX5"
0,1.40104086087154,0.45,0.129,0,"11","SHKBP1"
0,2.63826417720649,0.351,0.03,0,"11","IFI30"
0,0.851000456014834,0.532,0.212,0,"11","ERP44"
0,0.74359414400816,0.532,0.212,0,"11","RAD23B"
0,1.19675029574858,0.468,0.149,0,"11","PPP3R1"
0,1.80702286759214,0.392,0.073,0,"11","TET3"
0,0.970877089983491,0.52,0.201,0,"11","CMIP"
0,3.27700413274929,0.345,0.026,0,"11","ARHGEF40"
0,1.09710447386349,0.924,0.606,0,"11","ID2"
0,2.00077841219229,0.491,0.173,0,"11","TFRC"
0,1.32822585717237,0.497,0.179,0,"11","AKIRIN2"
0,2.00816337360463,0.392,0.075,0,"11","IMPDH1"
0,1.31795995276131,0.474,0.157,0,"11","TNFSF10"
0,4.10932531139876,0.333,0.017,0,"11","PYGL"
0,1.30587790103948,0.433,0.117,0,"11","PEPD"
0,1.46346150015509,0.444,0.129,0,"11","OTULINL"
0,1.62887555675015,0.386,0.071,0,"11","HAVCR2"
0,8.64945542476266,0.316,0.001,0,"11","ADAMTS2"
0,1.12605545341498,0.468,0.154,0,"11","HADHB"
0,1.01592911262989,0.468,0.155,0,"11","TNIP1"
0,4.27681107160303,0.327,0.014,0,"11","MEFV"
0,1.39211720543806,0.415,0.102,0,"11","NFKBID"
0,0.952897996108004,0.561,0.249,0,"11","RAB7A"
0,3.53528170089082,0.339,0.027,0,"11","DOK3"
0,1.58756592041096,0.404,0.093,0,"11","PITPNA"
0,4.58772469043316,0.322,0.011,0,"11","HLX"
0,1.12140371922021,0.433,0.122,0,"11","ZFYVE16"
0,2.98105681772764,0.345,0.034,0,"11","FBP1"
0,1.30238257314318,0.462,0.152,0,"11","CNIH4"
0,1.66746868187933,0.404,0.094,0,"11","SPOPL"
0,1.42783580398913,0.444,0.134,0,"11","SERTAD2"
0,1.56309554323103,0.427,0.117,0,"11","THAP9-AS1"
0,1.17829134752594,0.444,0.134,0,"11","TRPS1"
0,1.29701874740419,0.444,0.134,0,"11","ACTN1"
0,1.74344487058368,0.404,0.095,0,"11","EHD4"
0,1.2735163403534,0.485,0.176,0,"11","UBR4"
0,4.19779585097285,0.322,0.013,0,"11","FCGR1A"
0,1.37467849153308,0.421,0.112,0,"11","DIAPH2"
0,2.16124038668668,0.363,0.055,0,"11","AGPAT2"
0,0.823493853104917,0.936,0.629,0,"11","DAZAP2"
0,1.39160001322105,0.444,0.138,0,"11","UQCRC1"
0,1.11491331586103,0.48,0.175,0,"11","MRPL23"
0,0.992715479501564,0.48,0.175,0,"11","SNAP23"
0,1.1423100435264,0.977,0.672,0,"11","SERP1"
0,1.40582918123181,0.439,0.135,0,"11","FAM45A"
0,1.10922565101488,0.433,0.129,0,"11","CPD"
0,1.79592083904082,0.392,0.089,0,"11","SQOR"
0,1.05446157878002,0.427,0.124,0,"11","NBEAL2"
0,4.5147192684084,0.316,0.013,0,"11","DAPK1"
0,0.958840889307017,0.468,0.166,0,"11","EIF4E2"
0,0.859744395701906,0.404,0.102,0,"11","HLA-DMB"
0,1.15895829098862,0.965,0.663,0,"11","ATP5MPL"
0,1.31621253413652,0.456,0.155,0,"11","AHCTF1"
0,2.70525210410544,0.333,0.032,0,"11","ARHGAP24"
0,2.14481402470786,0.357,0.056,0,"11","GRK3"
0,1.7346006196647,0.988,0.687,0,"11","ZFP36"
0,2.08130555049953,0.357,0.057,0,"11","CAMKK2"
0,0.914666217525685,0.942,0.642,0,"11","CAST"
0,4.05200288008546,0.316,0.017,0,"11","ADAP2"
0,2.10141581886249,0.357,0.059,0,"11","NQO2"
0,3.50237819955841,0.316,0.019,0,"11","DRAM1"
0,1.36526097789661,0.392,0.096,0,"11","ZC3H12A"
0,0.927752530709618,0.444,0.148,0,"11","CD4"
0,1.5247040766296,0.392,0.096,0,"11","LILRB1"
0,2.37022410979413,0.345,0.049,0,"11","SPECC1"
0,1.06341566126719,0.468,0.173,0,"11","PLEKHB2"
0,1.89198457288317,0.556,0.261,0,"11","AREG"
0,1.41672675252302,0.398,0.103,0,"11","PIK3AP1"
0,1.06431666374789,0.474,0.179,0,"11","HACD4"
0,1.47397797482023,0.982,0.687,0,"11","LAPTM5"
0,1.92520456264086,0.357,0.063,0,"11","PAK1"
0,1.07209080385595,0.45,0.157,0,"11","GRPEL1"
0,1.55671232583539,0.38,0.087,0,"11","TNF"
0,2.40741354736617,0.339,0.046,0,"11","ODF3B"
0,1.76963883119571,0.368,0.075,0,"11","FKBP15"
0,1.81183287674048,0.368,0.075,0,"11","ITGA5"
0,3.98399457320167,0.31,0.017,0,"11","IMPA2"
0,3.42538354079839,0.322,0.03,0,"11","SLC2A6"
0,1.13903504689425,0.988,0.696,0,"11","ITGB2"
0,2.0901398925138,0.351,0.059,0,"11","EIF4EBP1"
0,1.47947347639637,0.409,0.117,0,"11","GCH1"
0,1.8015379375315,0.374,0.082,0,"11","RCOR1"
0,0.922700097297079,0.474,0.182,0,"11","KDELR1"
0,0.946464102726823,0.444,0.153,0,"11","RAB10"
0,0.783199197067625,0.906,0.615,0,"11","GNAI2"
0,1.07098105518726,0.433,0.142,0,"11","NCOR2"
0,1.09504746365099,0.462,0.171,0,"11","USP12"
0,2.41334867689514,0.339,0.049,0,"11","PLAGL2"
0,1.72038321034173,0.374,0.084,0,"11","C20orf27"
0,2.03825314932238,0.357,0.067,0,"11","SULF2"
0,1.96925740287099,0.363,0.073,0,"11","TPD52L2"
0,2.42053872741153,0.333,0.044,0,"11","KLHL2"
0,4.69491269298306,0.298,0.009,0,"11","ASGR2"
0,0.735529050416402,0.462,0.174,0,"11","RLF"
0,2.92695941455562,0.322,0.034,0,"11","GM2A"
0,1.19132341357056,0.45,0.162,0,"11","MAPK14"
0,1.19729076987398,0.386,0.098,0,"11","TBK1"
0,4.64441152980294,0.298,0.01,0,"11","CRISPLD2"
0,0.70205426690618,0.947,0.659,0,"11","COX5B"
0,2.63486113757373,0.333,0.046,0,"11","MIR181A1HG"
0,1.14617030839238,0.439,0.152,0,"11","SMS"
0,1.33964958312172,0.421,0.134,0,"11","SRA1"
0,4.45064386691381,0.298,0.011,0,"11","ADM"
0,0.990223121305959,0.427,0.141,0,"11","PHF21A"
0,1.19022506508679,0.404,0.119,0,"11","TMED7"
0,2.86847240472945,1,0.715,0,"11","NFKBIA"
0,1.18623447335261,0.421,0.136,0,"11","TMEM14C"
0,1.92593060527825,0.994,0.71,0,"11","S100A10"
0,0.859796785086503,0.924,0.64,0,"11","ATP6V0E1"
0,1.05518732907772,0.404,0.12,0,"11","ABHD2"
0,4.05479618497121,0.298,0.015,0,"11","KIF13A"
0,2.02540398901239,0.345,0.062,0,"11","ADAP1"
0,4.03743499539138,0.298,0.015,0,"11","LTBR"
0,0.912699219347686,0.433,0.151,0,"11","DRAM2"
0,1.0420058743751,0.404,0.122,0,"11","SRGAP2C"
0,2.42566844795146,0.327,0.045,0,"11","KDM1B"
0,1.23484193355459,0.392,0.11,0,"11","HGS"
0,2.1351435704767,0.333,0.051,0,"11","KIAA0930"
0,1.22486565614203,0.409,0.127,0,"11","CLIP4"
0,1.82792978720266,0.345,0.063,0,"11","APOBR"
0,0.910272984179098,0.439,0.158,0,"11","PNPLA2"
0,2.46660162322076,0.327,0.046,0,"11","HEBP1"
0,1.13133978739589,0.392,0.113,0,"11","SLC25A24"
0,1.14713553672275,0.444,0.165,0,"11","KDM7A"
0,1.36763057483112,0.38,0.101,0,"11","SLC38A10"
0,1.45214386444041,0.357,0.078,0,"11","MAPKAPK3"
0,4.38339956776962,0.292,0.013,0,"11","ALDH3B1"
0,2.38899063998694,0.316,0.038,0,"11","NACC2"
0,2.02898707385623,1,0.722,0,"11","KLF6"
0,1.95659858429541,0.351,0.073,0,"11","SH2B3"
0,2.70157803076232,0.327,0.05,0,"11","RAPGEF2"
0,0.99085466376867,0.444,0.168,0,"11","NUCB1"
0,0.888869906105722,0.433,0.157,0,"11","USP25"
0,3.49889341521117,0.304,0.028,0,"11","PADI4"
0,1.83518790697474,0.345,0.069,0,"11","ZSWIM6"
0,1.11125767137267,0.456,0.181,0,"11","RFLNB"
0,1.21302401602243,0.398,0.124,0,"11","NAGK"
0,5.28880403363596,0.281,0.007,0,"11","VNN1"
0,2.69616601644436,0.31,0.037,0,"11","GNB4"
0,1.39321493949401,0.982,0.709,0,"11","FOSB"
0,3.44628391777919,0.292,0.019,0,"11","CSF1R"
0,1.65027515140821,0.357,0.084,0,"11","SBF2"
0,4.21998776602254,0.287,0.014,0,"11","LILRA1"
0,1.17511691031109,0.392,0.12,0,"11","LRRFIP2"
0,1.12137753540771,0.409,0.137,0,"11","ATP2A2"
0,1.22732089395753,0.38,0.109,0,"11","ZNF330"
0,2.10473890988128,0.316,0.045,0,"11","BTK"
0,1.07253056457117,0.433,0.162,0,"11","NAPA"
0,1.04336986622488,0.409,0.138,0,"11","CMTM7"
0,1.1617085348231,0.409,0.138,0,"11","SAMD4B"
0,0.871712756470423,0.427,0.157,0,"11","RPN1"
0,1.21043685289065,0.38,0.11,0,"11","DCTN4"
0,4.38719105182069,0.281,0.011,0,"11","RAB20"
0,2.92045765157325,0.298,0.028,0,"11","RHOU"
0,0.893177802987897,0.971,0.702,0,"11","UBE2D3"
0,1.49498769822998,0.357,0.088,0,"11","ZMIZ1"
0,1.20932249628743,0.404,0.135,0,"11","MAP3K3"
0,1.81393200646087,0.333,0.064,0,"11","PLIN3"
0,1.05735646172446,0.409,0.14,0,"11","MICU1"
0,0.846953556009639,0.912,0.644,0,"11","ACTR2"
0,1.04836834430048,0.444,0.176,0,"11","DDX60L"
0,3.80576764040448,0.287,0.019,0,"11","SECTM1"
0,3.20335732500392,0.298,0.031,0,"11","VEGFA"
0,0.777439208674317,0.865,0.598,0,"11","COX7B"
0,2.23515438357109,0.316,0.049,0,"11","C15orf39"
0,1.24478083899658,0.38,0.113,0,"11","JOSD2"
0,1.46916683241462,0.357,0.091,0,"11","AGO4"
0,1.69235908536298,0.333,0.067,0,"11","PLCB1"
0,1.60480865931875,0.339,0.074,0,"11","KIF1B"
0,2.0153282494878,0.322,0.057,0,"11","COLGALT1"
0,1.76197514806094,0.345,0.08,0,"11","UHRF1BP1L"
0,2.94657127382934,0.292,0.027,0,"11","CYFIP1"
0,2.60643534917299,0.292,0.027,0,"11","LGALS2"
0,1.25743807280043,0.363,0.099,0,"11","CEP170"
0,1.01808144195915,0.912,0.648,0,"11","LRRFIP1"
0,1.67163495163115,0.333,0.069,0,"11","FNIP2"
0,3.96614498481394,0.281,0.017,0,"11","CHST15"
0,1.17425540659725,0.374,0.11,0,"11","B4GALT5"
0,1.16290999823809,0.374,0.11,0,"11","ERCC1"
0,3.29137863211882,0.292,0.028,0,"11","EVI5"
0,1.80205506590186,1,0.737,0,"11","TNFAIP3"
0,2.6469559516682,0.304,0.041,0,"11","RRP12"
0,2.01093794587498,0.31,0.047,0,"11","PPM1F"
0,0.978958653643974,0.971,0.709,0,"11","STK17B"
0,0.91987285798481,0.415,0.153,0,"11","NIPSNAP2"
0,5.46645523053835,0.269,0.007,0,"11","FFAR2"
0,4.00127560202892,0.275,0.014,0,"11","GPBAR1"
0,1.26459007278224,0.363,0.102,0,"11","RALGAPA2"
0,1.81374477960774,0.345,0.084,0,"11","ARAP1"
0,1.69470452851642,0.345,0.084,0,"11","TRIM25"
0,1.02295307428665,0.386,0.126,0,"11","AKR1A1"
0,1.09871950536755,0.398,0.138,0,"11","ARL8A"
0,2.43083936868838,0.298,0.038,0,"11","LONRF1"
0,2.81414740338921,0.292,0.032,0,"11","NAGA"
0,2.43290707108298,0.304,0.045,0,"11","NR4A3"
0,1.5624401549915,0.339,0.081,0,"11","NADK"
0,1.50337309661389,0.339,0.081,0,"11","TESC"
0,3.54816591702753,0.281,0.023,0,"11","ARRDC4"
0,0.929485320995818,0.392,0.135,0,"11","CARD19"
0,3.67200766819224,0.275,0.018,0,"11","GNA15"
0,1.39493217960297,0.345,0.089,0,"11","TAF13"
0,2.57414118930976,0.292,0.036,0,"11","GLB1"
0,3.97475429368777,0.263,0.007,0,"11","SPARC"
0,1.01519239732208,0.38,0.124,0,"11","HOTAIRM1"
0,1.38317502853085,0.368,0.112,0,"11","SGK3"
0,0.978468060367,0.398,0.142,0,"11","AC091271.1"
0,1.75654628795185,0.333,0.078,0,"11","TMEM127"
0,1.07676959143176,0.386,0.131,0,"11","NBN"
0,1.27010652571487,0.345,0.091,0,"11","PLEKHM2"
0,0.88558870641339,0.374,0.12,0,"11","SMIM14"
0,1.35674071358612,0.351,0.098,0,"11","ETV6"
0,5.90735073923108,0.257,0.004,0,"11","SERPINB2"
0,0.888705137922543,0.971,0.719,0,"11","ELOB"
0,1.81465402395615,0.298,0.046,0,"11","LYL1"
0,2.3545289129748,0.298,0.046,0,"11","IRGQ"
0,0.965755967668586,0.947,0.696,0,"11","CALM2"
0,0.985968292817184,0.363,0.112,0,"11","COMMD9"
0,4.3024898622371,0.263,0.012,0,"11","RASGRP4"
0,1.36273561591973,0.333,0.083,0,"11","KLF11"
0,1.12887258130063,0.368,0.118,0,"11","MYO5A"
0,2.68073671347181,0.281,0.032,0,"11","ZNF516"
0,3.64643796929837,0.269,0.02,0,"11","ADGRE2"
0,1.7028863077006,0.31,0.061,0,"11","ATG7"
0,1.79357356647606,0.316,0.067,0,"11","TRMT6"
0,0.862199966582392,0.374,0.126,0,"11","ATP6V1D"
0,1.29292146586609,0.339,0.092,0,"11","MAN2C1"
0,4.70202466508779,0.257,0.01,0,"11","MARCO"
0,1.05545226580339,0.38,0.133,0,"11","NR1H2"
0,1.13233619892266,0.339,0.093,0,"11","CPQ"
0,1.04752289325804,0.363,0.117,0,"11","FLII"
0,1.71386849027331,0.327,0.082,0,"11","ULK1"
0,1.89012981024877,0.304,0.059,0,"11","FRY"
0,1.67121235679226,0.304,0.059,0,"11","PELI2"
0,1.00239759968225,0.38,0.136,0,"11","BCL10"
0,1.37038355949795,0.322,0.078,0,"11","FEZ2"
0,1.73834582817325,0.316,0.072,0,"11","SPTSSA"
0,1.24785917404959,0.339,0.096,0,"11","TMUB2"
0,1.4396985300261,0.316,0.073,0,"11","SRGAP2"
0,3.72513409300264,0.257,0.014,0,"11","C3AR1"
0,1.28957025927556,0.351,0.109,0,"11","MTMR14"
0,0.96506133186266,0.368,0.127,0,"11","CERS2"
0,1.2466140798442,0.333,0.093,0,"11","PRCP"
0,1.65172651699701,0.298,0.058,0,"11","BMP2K"
0,1.44708934413743,0.316,0.076,0,"11","TRIOBP"
0,1.60389838686102,0.322,0.083,0,"11","FAM102B"
0,0.940967431860191,0.351,0.112,0,"11","G6PD"
0,4.35784856478676,0.251,0.012,0,"11","HCAR3"
0,2.56206954752597,0.275,0.037,0,"11","KCNQ1"
0,1.2768102181477,0.345,0.107,0,"11","IL6R"
0,1.61898335258281,0.31,0.072,0,"11","ZNF787"
0,1.84375947739236,0.281,0.044,0,"11","SCIMP"
0,2.21937452325766,0.269,0.032,0,"11","LATS2"
0,1.99470302859914,0.292,0.055,0,"11","RABGEF1"
0,1.59013609257315,0.31,0.073,0,"11","CCDC71L"
0,1.34786804107589,0.322,0.086,0,"11","DNAJC5"
0,1.04280389523253,0.333,0.098,0,"11","RHOT1"
0,0.882178840414266,0.31,0.075,0,"11","IGFBP7"
0,1.55066457749957,0.298,0.064,0,"11","INPPL1"
0,2.87762423067432,1,0.766,0,"11","VIM"
0,1.086511812051,0.357,0.124,0,"11","RREB1"
0,1.91130770307521,0.275,0.043,0,"11","TCF7L2"
0,2.06290896569863,0.275,0.043,0,"11","PLEKHO2"
0,1.17903936639491,0.333,0.101,0,"11","PSTPIP2"
0,2.0848116218855,0.287,0.055,0,"11","MSRB2"
0,1.90497990793768,0.281,0.05,0,"11","ACER3"
0,1.98626562292412,0.281,0.051,0,"11","SLC7A5"
0,1.13377478717517,0.327,0.097,0,"11","FURIN"
0,1.47317345283767,0.31,0.08,0,"11","GALNT2"
0,1.91157376952442,0.281,0.053,0,"11","ELL"
0,1.67613097890064,0.281,0.053,0,"11","IL10RB"
0,1.11773994844816,0.322,0.094,0,"11","MTHFR"
0,0.742760569049782,0.327,0.099,0,"11","CTBP2"
0,1.55278428713458,0.298,0.07,0,"11","WARS"
0,1.70972962348375,0.292,0.065,0,"11","BIN3"
0,2.11949178106657,0.287,0.06,0,"11","PHLDA1"
0,1.08842805110102,0.322,0.096,0,"11","TNRC18"
0,0.951937941794776,0.333,0.108,0,"11","BICD2"
0,1.00187036145172,0.327,0.102,0,"11","ZBTB21"
0,2.81068958019656,0.257,0.032,0,"11","SH3TC1"
0,2.30860983371171,0.263,0.038,0,"11","PRKAG2-AS1"
0,1.42980523582995,0.31,0.085,0,"11","E2F3"
0,1.32929150190919,0.31,0.085,0,"11","UBAP1"
0,1.31114030041141,0.316,0.092,0,"11","APAF1"
0,2.66766208078683,1,0.776,0,"11","SRGN"
0,1.77333021492393,0.275,0.052,0,"11","PIP4P2"
0,1.30324538550827,0.327,0.104,0,"11","MFSD14B"
0,1.21612124215013,0.327,0.104,0,"11","ARRDC1"
0,1.00952416439331,0.339,0.116,0,"11","CARS2"
0,0.99287660198672,0.31,0.087,0,"11","HVCN1"
0,1.65813306408913,0.977,0.754,0,"11","GAPDH"
0,1.41036464107074,0.269,0.047,0,"11","SOX4"
0,0.902076478557729,0.982,0.76,0,"11","LCP1"
0,2.51629905608353,0.257,0.036,0,"11","IL1RAP"
0,1.30505789830293,0.31,0.089,0,"11","YWHAG"
0,0.77489688065207,0.971,0.75,0,"11","EMP3"
0,1.63537653592393,0.298,0.077,0,"11","MTMR3"
0,0.865928399770757,0.327,0.107,0,"11","GSR"
0,1.79286820372997,0.275,0.057,0,"11","SLC12A7"
0,1.80383976299582,0.269,0.051,0,"11","RNF24"
0,1.25103681990204,0.304,0.086,0,"11","MAP3K11"
0,2.01964905662068,0.994,0.776,0,"11","DUSP1"
0,1.94414888670603,0.263,0.046,0,"11","PLXND1"
0,1.73815451706108,0.275,0.058,0,"11","SLC44A1"
0,1.85177782494463,0.275,0.059,0,"11","BEST1"
0,1.631686096287,0.275,0.059,0,"11","RELB"
0,2.66708464241329,0.257,0.043,0,"11","SLC39A8"
0,1.2933963753339,0.31,0.096,0,"11","PPP1R9B"
0,2.0010663467667,0.263,0.05,0,"11","TP53INP2"
0,1.66372360304961,0.275,0.063,0,"11","RALB"
0,1.85153600898259,0.275,0.063,0,"11","PIGA"
0,1.00261708668861,0.304,0.092,0,"11","COP1"
0,1.18285055427541,0.304,0.092,0,"11","MIR29B2CHG"
0,2.28483977176623,0.251,0.039,0,"11","SNX30"
0,2.05162572490183,0.251,0.04,0,"11","NFKBIE"
0,1.20124742504961,0.304,0.093,0,"11","NANS"
0,1.14490318363445,0.292,0.081,0,"11","SNN"
0,1.27153833840681,0.287,0.076,0,"11","TSEN34"
0,1.60916610703526,0.257,0.047,0,"11","DOT1L"
0,1.31849781600471,0.292,0.082,0,"11","CCNG2"
0,1.47657585696623,0.275,0.066,0,"11","TTC7A"
0,1.24773892186283,0.281,0.072,0,"11","ARPC1A"
0,1.12056649848201,0.298,0.089,0,"11","PXK"
0,2.14428343255968,0.251,0.042,0,"11","FUCA2"
0,1.17142015313715,0.287,0.079,0,"11","SPNS1"
0,1.22792872551954,0.292,0.084,0,"11","ZNF524"
0,1.67281559923962,0.263,0.056,0,"11","ASPH"
0,1.56689484868769,0.275,0.068,0,"11","ALDOA"
0,1.33754369453606,0.275,0.069,0,"11","MOB1B"
0,1.2538471508799,0.275,0.069,0,"11","ITPK1"
0,1.28445298280158,0.287,0.083,0,"11","MTX1"
0,1.70363033448476,0.251,0.048,0,"11","NBPF26"
0,1.53784746790352,0.263,0.06,0,"11","RRAS"
0,1.66633682291127,0.251,0.05,0,"11","ID1"
0,1.18841290543874,0.275,0.075,0,"11","ADRB2"
0,1.03094283914745,0.292,0.092,0,"11","GUSB"
0,1.7144384971176,0.251,0.052,0,"11","MFN2"
0,1.17305646114463,0.269,0.07,0,"11","SIL1"
0,1.2014497353754,0.275,0.077,0,"11","RPRD1B"
0,1.34182821410224,0.269,0.072,0,"11","CDK19"
0,1.35313572392105,0.269,0.072,0,"11","SLC11A2"
0,1.48093380716325,0.251,0.055,0,"11","PAPSS1"
0,1.6049349480421,0.263,0.067,0,"11","MPP7"
0,1.025688084155,0.281,0.087,0,"11","GGA3"
0,1.2838519398723,0.275,0.083,0,"11","OSBPL11"
0,1.10895119266407,0.269,0.077,0,"11","DHRS4L2"
0,1.08520779358215,0.269,0.078,0,"11","DHX57"
0,1.23431608454614,0.269,0.08,0,"11","SPIDR"
0,1.34121150049494,0.263,0.074,0,"11","REEP3"
0,1.26343692129383,0.251,0.062,0,"11","FUOM"
0,1.26635136836569,0.257,0.07,0,"11","DGAT1"
0,1.57262949726604,0.263,0.076,0,"11","RNF141"
0,1.16344317029543,0.257,0.073,0,"11","DEF8"
0,0.810374746892287,0.93,0.75,0,"11","HNRNPC"
0,1.43720186507287,0.251,0.071,0,"11","HPS5"
0,1.10476548734483,0.994,0.817,0,"11","ARPC3"
0,0.63899409420333,0.982,0.812,0,"11","ATP5MC2"
0,0.783310550713703,0.994,0.828,0,"11","CCNL1"
0,1.29097122256456,1,0.836,0,"11","FOS"
0,1.432342144805,0.994,0.831,0,"11","S100A4"
0,1.4698862478504,0.994,0.878,0,"11","OAZ1"
0,2.382482509227,1,0.889,0,"11","S100A6"
0,0.906736216548541,1,0.889,0,"11","CYBA"
0,2.73559105854624,1,0.9,0,"11","NEAT1"
0,0.929096587315854,0.994,0.9,0,"11","SH3BGRL3"
0,1.1109051008581,0.977,0.891,0,"11","PNRC1"
0,0.560007008185265,1,0.919,0,"11","PABPC1"
0,0.610068343525071,1,0.951,0,"11","SERF2"
0,2.64648533788119,1,0.955,0,"11","FTH1"
0,1.38590340446604,0.994,0.954,0,"11","H3F3A"
0,0.473217734423211,1,0.966,0,"11","ATP5F1E"
0,2.66082504252966,1,0.971,0,"11","FTL"
0,0.951210349767592,1,0.98,0,"11","ACTB"
0,0.515673463792478,1,0.999,0,"11","MT-ND1"
0,0.428734432673581,1,0.999,0,"11","MT-ND2"
0,0.717513962453225,1,0.999,0,"11","MT-CO1"
2.22044604925031e-16,0.694414832624148,0.684,0.316,4.44355663375973e-12,"11","MYO1G"
2.22044604925031e-16,0.766774200075037,0.766,0.402,4.44355663375973e-12,"11","ATP5F1C"
2.22044604925031e-16,0.885955155448717,0.614,0.284,4.44355663375973e-12,"11","SLA"
2.22044604925031e-16,0.768770454585253,0.889,0.561,4.44355663375973e-12,"11","EIF5"
2.22044604925031e-16,0.783604274374761,0.52,0.213,4.44355663375973e-12,"11","TUT7"
2.22044604925031e-16,0.652455674985369,0.901,0.609,4.44355663375973e-12,"11","SMAP2"
2.22044604925031e-16,0.67757667007701,0.45,0.17,4.44355663375973e-12,"11","YWHAH"
2.22044604925031e-16,1.13682040753532,0.433,0.172,4.44355663375973e-12,"11","ACSL3"
2.22044604925031e-16,0.853416739250131,0.398,0.145,4.44355663375973e-12,"11","RNF11"
2.22044604925031e-16,0.829817974163248,0.398,0.145,4.44355663375973e-12,"11","RYBP"
2.22044604925031e-16,0.82153346257071,0.363,0.127,4.44355663375973e-12,"11","NFIC"
2.22044604925031e-16,1.08427483950949,0.345,0.123,4.44355663375973e-12,"11","YPEL2"
2.22044604925031e-16,1.06371236244471,0.339,0.118,4.44355663375973e-12,"11","DNAJC4"
2.22044604925031e-16,0.634111328867076,0.936,0.717,4.44355663375973e-12,"11","COX6B1"
2.22044604925031e-16,1.16473485177522,0.275,0.086,4.44355663375973e-12,"11","WWP2"
2.22044604925031e-16,0.926980435478249,0.269,0.082,4.44355663375973e-12,"11","SRGAP2B"
4.44089209850063e-16,0.956816158143573,0.573,0.261,8.88711326751945e-12,"11","TAGAP"
4.44089209850063e-16,0.719822492541443,0.45,0.172,8.88711326751945e-12,"11","CCPG1"
4.44089209850063e-16,0.85486465813851,0.368,0.132,8.88711326751945e-12,"11","ARF3"
4.44089209850063e-16,0.880716728475922,0.363,0.129,8.88711326751945e-12,"11","STX12"
4.44089209850063e-16,1.15589493074297,0.251,0.076,8.88711326751945e-12,"11","CLCN7"
6.66133814775094e-16,0.764995652803766,0.643,0.307,1.33306699012792e-11,"11","NCKAP1L"
6.66133814775094e-16,0.614628164724137,0.585,0.249,1.33306699012792e-11,"11","SERPINB6"
6.66133814775094e-16,0.851375829541296,0.591,0.274,1.33306699012792e-11,"11","ZNF106"
6.66133814775094e-16,0.762769952780935,0.491,0.197,1.33306699012792e-11,"11","CLTC"
6.66133814775094e-16,0.858012255744654,0.485,0.196,1.33306699012792e-11,"11","SDHD"
6.66133814775094e-16,0.690093830790624,0.433,0.163,1.33306699012792e-11,"11","WDR11"
6.66133814775094e-16,0.670692218544159,0.415,0.151,1.33306699012792e-11,"11","PTRHD1"
6.66133814775094e-16,0.867888555685152,0.275,0.085,1.33306699012792e-11,"11","GMIP"
